time,e,n,u,do,label
2015-12-13,-0.391,2.027,1.901,57369.0,0.0
2015-12-14,-0.732,1.986,0.721,57370.0,0.0
2015-12-15,-0.231,1.659,0.922,57371.0,0.0
2015-12-16,-2.463,3.379,0.187,57372.0,0.0
2015-12-17,0.095,2.433,2.079,57373.0,0.0
2015-12-18,0.595,3.069,1.071,57374.0,0.0
2015-12-19,-0.9,2.418,0.771,57375.0,0.0
2015-12-20,-1.402,2.906,0.784,57376.0,0.0
2015-12-21,-0.344,3.59,0.871,57377.0,0.0
2015-12-22,0.417,1.904,1.642,57378.0,0.0
2015-12-23,0.443,0.682,1.761,57379.0,0.0
2015-12-24,0.177,1.208,-1.398,57380.0,0.0
2015-12-25,-1.777,1.838,1.508,57381.0,0.0
2015-12-26,-0.544,3.11,0.958,57382.0,0.0
2015-12-27,-0.993,3.168,0.314,57383.0,0.0
2015-12-28,-0.788,2.313,1.14,57384.0,0.0
2015-12-29,-0.871,3.824,-0.708,57385.0,0.0
2015-12-30,-0.125,3.135,1.754,57386.0,0.0
2015-12-31,-0.074,3.499,0.786,57387.0,0.0
2016-01-01,-0.496,3.507,2.215,57388.0,0.0
2016-01-02,-0.029,2.637,0.852,57389.0,0.0
2016-01-03,-0.389,2.211,1.187,57390.0,0.0
2016-01-04,-1.357,1.935,1.366,57391.0,0.0
2016-01-05,0.386,3.492,2.246,57392.0,0.0
2016-01-06,-1.056,1.516,2.839,57393.0,0.0
2016-01-07,-0.191,3.242,2.137,57394.0,0.0
2016-01-08,-0.281,3.433,0.627,57395.0,0.0
2016-01-09,-0.262,3.472,1.527,57396.0,0.0
2016-01-10,-1.002,4.149,0.516,57397.0,0.0
2016-01-11,-0.36,1.661,0.6,57398.0,0.0
2016-01-12,-0.955,1.551,1.406,57399.0,0.0
2016-01-13,-0.67,2.939,0.122,57400.0,0.0
2016-01-14,-0.071,3.738,0.263,57401.0,0.0
2016-01-15,-0.478,1.115,1.969,57402.0,0.0
2016-01-16,0.408,2.661,1.079,57403.0,0.0
2016-01-17,0.724,3.241,2.171,57404.0,0.0
2016-01-18,-1.457,1.776,1.406,57405.0,0.0
2016-01-19,-1.52,2.949,0.144,57406.0,0.0
2016-01-20,0.567,2.614,1.957,57407.0,0.0
2016-01-21,-0.252,2.395,1.631,57408.0,0.0
2016-01-22,-0.784,3.614,2.153,57409.0,0.0
2016-01-23,-0.288,4.764,0.937,57410.0,0.0
2016-01-24,0.897,3.235,1.594,57411.0,0.0
2016-01-25,-0.05,3.484,-0.291,57412.0,0.0
2016-01-26,-0.132,2.576,1.636,57413.0,0.0
2016-01-27,1.398,3.418,1.686,57414.0,0.0
2016-01-28,-0.748,2.99,1.003,57415.0,0.0
2016-01-29,-1.116,2.568,1.845,57416.0,0.0
2016-01-30,0.19,2.066,0.752,57417.0,0.0
2016-01-31,1.041,2.477,3.138,57418.0,0.0
2016-02-01,0.013,3.748,0.639,57419.0,0.0
2016-02-02,-0.031,3.563,0.256,57420.0,0.0
2016-02-03,0.189,1.911,0.212,57421.0,0.0
2016-02-04,-1.383,1.997,1.352,57422.0,0.0
2016-02-05,-0.179,3.683,1.04,57423.0,0.0
2016-02-06,-0.156,3.027,2.587,57424.0,0.0
2016-02-07,-1.285,2.342,2.502,57425.0,0.0
2016-02-08,-1.114,4.879,0.147,57426.0,0.0
2016-02-09,-0.131,2.875,0.25,57427.0,0.0
2016-02-10,-0.479,3.512,1.135,57428.0,0.0
2016-02-11,-0.821,2.886,0.455,57429.0,0.0
2016-02-12,-0.672,2.297,0.389,57430.0,0.0
2016-02-13,-1.249,1.983,1.577,57431.0,0.0
2016-02-14,0.17,2.926,1.387,57432.0,0.0
2016-02-15,-1.188,3.191,1.948,57433.0,0.0
2016-02-16,-0.295,1.737,0.917,57434.0,0.0
2016-02-17,-0.575,2.276,1.152,57435.0,0.0
2016-02-18,0.621,2.85,1.019,57436.0,0.0
2016-02-19,-0.034,2.745,2.041,57437.0,0.0
2016-02-20,-1.125,2.165,0.014,57438.0,0.0
2016-02-21,-0.644,0.193,2.7,57439.0,0.0
2016-02-22,-0.487,3.263,0.39,57440.0,0.0
2016-02-23,-1.051,3.488,1.26,57441.0,0.0
2016-02-24,-1.246,3.084,2.827,57442.0,0.0
2016-02-25,0.402,2.532,2.59,57443.0,0.0
2016-02-26,-0.549,1.438,1.277,57444.0,0.0
2016-02-27,-1.327,1.623,1.026,57445.0,0.0
2016-02-28,-0.865,2.205,0.381,57446.0,0.0
2016-02-29,0.346,3.045,0.62,57447.0,0.0
2016-03-01,0.331,3.209,1.187,57448.0,0.0
2016-03-02,-0.485,3.536,0.853,57449.0,0.0
2016-03-03,-0.355,1.679,1.893,57450.0,0.0
2016-03-04,-2.225,1.915,1.203,57451.0,0.0
2016-03-05,-0.714,2.447,0.086,57452.0,0.0
2016-03-06,0.369,2.912,1.298,57453.0,0.0
2016-03-07,-1.193,1.386,2.128,57454.0,0.0
2016-03-08,-1.85,2.081,2.724,57455.0,0.0
2016-03-09,-1.439,3.641,-0.199,57456.0,0.0
2016-03-10,-0.21,2.485,-0.372,57457.0,0.0
2016-03-11,-0.236,1.354,0.264,57458.0,0.0
2016-03-12,-0.154,2.255,0.213,57459.0,0.0
2016-03-13,-0.248,1.477,1.405,57460.0,0.0
2016-03-14,-1.649,2.089,1.315,57461.0,0.0
2016-03-15,-1.017,2.555,3.624,57462.0,0.0
2016-03-16,-1.317,2.425,1.649,57463.0,0.0
2016-03-17,0.161,2.358,2.386,57464.0,0.0
2016-03-18,-1.395,2.489,-0.157,57465.0,0.0
2016-03-19,-0.795,2.393,-0.356,57466.0,0.0
2016-03-20,-1.016,2.714,1.309,57467.0,0.0
2016-03-21,-1.311,2.652,0.254,57468.0,0.0
2016-03-22,-0.653,1.776,0.478,57469.0,0.0
2016-03-23,0.854,3.92,2.291,57470.0,0.0
2016-03-24,-0.489,3.409,-0.116,57471.0,0.0
2016-03-25,0.466,1.823,0.312,57472.0,0.0
2016-03-26,0.07,1.269,0.447,57473.0,0.0
2016-03-27,-0.401,1.863,0.271,57474.0,0.0
2016-03-28,-0.036,1.237,0.425,57475.0,0.0
2016-03-29,-0.878,2.716,1.306,57476.0,0.0
2016-03-30,-1.039,2.763,-0.163,57477.0,0.0
2016-03-31,-1.176,2.831,2.446,57478.0,0.0
2016-04-01,-0.562,2.902,1.609,57479.0,0.0
2016-04-02,-0.037,1.331,2.063,57480.0,0.0
2016-04-03,-1.677,2.67,0.111,57481.0,0.0
2016-04-04,-0.81,1.258,1.515,57482.0,0.0
2016-04-05,-0.836,1.303,1.545,57483.0,0.0
2016-04-06,-0.117,2.27,0.809,57484.0,0.0
2016-04-07,-1.175,3.285,1.126,57485.0,0.0
2016-04-08,-1.37,1.923,0.167,57486.0,0.0
2016-04-09,-0.761,2.286,1.879,57487.0,0.0
2016-04-10,-0.787,2.919,0.024,57488.0,0.0
2016-04-11,-3.136,2.489,2.13,57489.0,0.0
2016-04-12,-2.105,2.545,1.698,57490.0,0.0
2016-04-13,-0.835,3.645,1.013,57491.0,0.0
2016-04-14,-1.16,2.217,1.065,57492.0,0.0
2016-04-15,-1.124,2.227,1.73,57493.0,0.0
2016-04-16,-1.026,1.589,0.184,57494.0,0.0
2016-04-17,0.015,1.088,0.771,57495.0,0.0
2016-04-18,-1.478,3.126,0.503,57496.0,0.0
2016-04-19,-0.399,1.974,0.593,57497.0,0.0
2016-04-20,-0.985,3.523,0.016,57498.0,0.0
2016-04-21,-0.907,2.231,1.47,57499.0,0.0
2016-04-22,-2.665,3.716,1.484,57500.0,0.0
2016-04-23,-2.064,3.632,-0.405,57501.0,0.0
2016-04-24,-1.079,3.624,0.311,57502.0,0.0
2016-04-25,-0.773,1.999,1.485,57503.0,0.0
2016-04-26,-1.41,3.42,0.381,57504.0,0.0
2016-04-27,-1.18,1.013,2.566,57505.0,0.0
2016-04-28,-0.121,2.402,1.271,57506.0,0.0
2016-04-29,-1.215,3.157,-0.17,57507.0,0.0
2016-04-30,0.058,2.31,1.045,57508.0,0.0
2016-05-01,1.155,3.093,-0.249,57509.0,0.0
2016-05-02,-0.619,2.353,0.771,57510.0,0.0
2016-05-03,-0.716,4.25,1.02,57511.0,0.0
2016-05-04,-1.089,3.512,1.334,57512.0,0.0
2016-05-05,-0.071,2.884,-0.715,57513.0,0.0
2016-05-06,0.018,4.405,-1.879,57514.0,0.0
2016-05-07,0.335,3.237,1.598,57515.0,0.0
2016-05-08,0.719,2.068,0.966,57516.0,0.0
2016-05-09,-0.291,1.233,-0.275,57517.0,0.0
2016-05-10,-0.588,2.536,0.513,57518.0,0.0
2016-05-11,-0.894,3.21,0.407,57519.0,0.0
2016-05-12,-2.218,3.064,0.27,57520.0,0.0
2016-05-13,0.088,2.858,-0.409,57521.0,0.0
2016-05-14,-0.414,2.52,1.059,57522.0,0.0
2016-05-15,0.287,2.678,0.739,57523.0,0.0
2016-05-16,-0.765,1.907,-1.189,57524.0,0.0
2016-05-17,-1.686,2.862,0.358,57525.0,0.0
2016-05-18,-1.053,3.376,1.442,57526.0,0.0
2016-05-19,0.373,3.59,-0.62,57527.0,0.0
2016-05-20,-1.17,2.84,1.111,57528.0,0.0
2016-05-21,-0.83,2.087,1.915,57529.0,0.0
2016-05-22,-1.183,3.606,0.723,57530.0,0.0
2016-05-23,-1.188,3.949,1.744,57531.0,0.0
2016-05-24,-0.221,2.256,1.433,57532.0,0.0
2016-05-25,-0.622,1.202,0.811,57533.0,0.0
2016-05-26,0.652,2.193,0.749,57534.0,0.0
2016-05-27,-0.218,2.976,-0.402,57535.0,0.0
2016-05-28,-1.247,3.682,-0.82,57536.0,0.0
2016-05-29,-0.539,2.259,0.332,57537.0,0.0
2016-05-30,-0.848,2.756,0.615,57538.0,0.0
2016-05-31,0.02,4.613,1.649,57539.0,0.0
2016-06-01,-0.376,2.39,-0.175,57540.0,0.0
2016-06-02,-1.535,4.261,1.685,57541.0,0.0
2016-06-03,-0.321,1.619,0.377,57542.0,0.0
2016-06-04,-0.383,2.127,1.821,57543.0,0.0
2016-06-05,-0.145,4.13,-0.021,57544.0,0.0
2016-06-06,-0.724,2.047,-1.221,57545.0,0.0
2016-06-07,-0.324,3.256,0.269,57546.0,0.0
2016-06-08,-0.835,2.459,1.517,57547.0,0.0
2016-06-09,-0.113,2.982,0.829,57548.0,0.0
2016-06-10,0.664,2.533,0.651,57549.0,0.0
2016-06-11,-0.265,2.217,1.398,57550.0,0.0
2016-06-12,-1.014,2.942,0.726,57551.0,0.0
2016-06-13,-0.719,2.581,1.056,57552.0,0.0
2016-06-14,-0.54,3.699,0.479,57553.0,0.0
2016-06-15,-0.697,4.161,0.641,57554.0,0.0
2016-06-16,-0.556,3.535,0.114,57555.0,0.0
2016-06-17,-1.217,4.659,0.804,57556.0,0.0
2016-06-18,-0.814,3.538,1.334,57557.0,0.0
2016-06-19,-0.704,4.001,-1.05,57558.0,0.0
2016-06-20,1.262,3.154,2.213,57559.0,0.0
2016-06-21,0.264,2.445,1.677,57560.0,0.0
2016-06-22,-1.054,2.092,2.457,57561.0,0.0
2016-06-23,0.334,2.187,2.25,57562.0,0.0
2016-06-24,-0.373,1.107,1.569,57563.0,0.0
2016-06-25,-0.627,3.441,0.741,57564.0,0.0
2016-06-26,-0.338,2.675,1.222,57565.0,0.0
2016-06-27,-0.918,3.811,0.624,57566.0,0.0
2016-06-28,-0.457,2.11,1.57,57567.0,0.0
2016-06-29,-0.306,3.061,0.774,57568.0,0.0
2016-06-30,-0.905,3.358,0.808,57569.0,0.0
2016-07-01,0.163,3.072,0.461,57570.0,0.0
2016-07-02,-0.046,3.359,-0.129,57571.0,0.0
2016-07-03,-1.399,3.128,0.987,57572.0,0.0
2016-07-04,0.86,2.45,1.158,57573.0,0.0
2016-07-05,-0.32,4.614,0.806,57574.0,0.0
2016-07-06,-0.8,1.931,-0.78,57575.0,0.0
2016-07-07,0.102,3.55,1.448,57576.0,0.0
2016-07-08,-0.144,2.885,-0.147,57577.0,0.0
2016-07-09,0.445,2.765,1.07,57578.0,0.0
2016-07-10,0.162,2.772,2.163,57579.0,0.0
2016-07-11,-1.296,2.195,1.415,57580.0,0.0
2016-07-12,0.302,2.411,1.605,57581.0,0.0
2016-07-13,0.073,3.696,1.829,57582.0,0.0
2016-07-14,-0.267,0.551,0.687,57583.0,0.0
2016-07-15,0.681,1.953,2.389,57584.0,0.0
2016-07-16,-0.659,3.62,1.094,57585.0,0.0
2016-07-17,-0.948,3.116,0.828,57586.0,0.0
2016-07-18,-1.089,2.649,0.39,57587.0,0.0
2016-07-19,-0.568,1.001,0.623,57588.0,0.0
2016-07-20,-0.376,2.932,0.879,57589.0,0.0
2016-07-21,-1.707,3.862,1.39,57590.0,0.0
2016-07-22,-0.235,4.117,1.617,57591.0,0.0
2016-07-23,-0.521,4.816,1.325,57592.0,0.0
2016-07-24,0.61,3.888,-0.388,57593.0,0.0
2016-07-25,-0.866,2.112,1.031,57594.0,0.0
2016-07-26,-1.356,2.629,0.271,57595.0,0.0
2016-07-27,-1.567,2.274,1.218,57596.0,0.0
2016-07-28,-0.723,2.369,0.076,57597.0,0.0
2016-07-29,-0.266,2.483,-0.086,57598.0,0.0
2016-07-30,-1.722,1.691,-0.029,57599.0,0.0
2016-07-31,-0.707,2.124,0.703,57600.0,0.0
2016-08-01,-0.456,2.746,-1.306,57601.0,0.0
2016-08-02,-0.853,2.549,0.664,57602.0,0.0
2016-08-03,-1.266,3.082,0.098,57603.0,0.0
2016-08-04,-0.44,-0.199,1.787,57604.0,0.0
2016-08-05,-1.874,3.056,0.134,57605.0,0.0
2016-08-06,-0.574,2.736,1.046,57606.0,0.0
2016-08-07,0.615,2.974,-0.832,57607.0,0.0
2016-08-08,-1.335,4.417,1.768,57608.0,0.0
2016-08-09,0.453,3.171,-0.572,57609.0,0.0
2016-08-10,-0.954,3.671,0.004,57610.0,0.0
2016-08-11,-0.584,2.376,2.607,57611.0,0.0
2016-08-12,-1.401,2.16,0.662,57612.0,0.0
2016-08-13,1.096,2.299,1.673,57613.0,0.0
2016-08-14,-0.679,3.102,1.077,57614.0,0.0
2016-08-15,0.06,3.581,0.69,57615.0,0.0
2016-08-16,-1.055,2.387,1.165,57616.0,0.0
2016-08-17,-0.963,2.693,1.243,57617.0,0.0
2016-08-18,-2.147,3.377,2.074,57618.0,0.0
2016-08-19,-1.005,2.99,1.49,57619.0,0.0
2016-08-20,-2.349,2.69,0.468,57620.0,0.0
2016-08-21,-1.241,3.418,1.072,57621.0,0.0
2016-08-22,0.214,1.994,-0.325,57622.0,0.0
2016-08-23,0.54,2.709,1.861,57623.0,0.0
2016-08-24,-0.482,3.068,0.449,57624.0,0.0
2016-08-25,-0.764,3.577,-0.936,57625.0,0.0
2016-08-26,-0.978,4.458,-0.633,57626.0,0.0
2016-08-27,-0.527,2.247,0.886,57627.0,0.0
2016-08-28,0.009,3.602,0.914,57628.0,0.0
2016-08-29,-0.094,3.008,0.25,57629.0,0.0
2016-08-30,-0.437,2.492,1.432,57630.0,0.0
2016-08-31,1.146,3.979,-0.121,57631.0,0.0
2016-09-01,-0.314,3.318,-0.262,57632.0,0.0
2016-09-02,-0.107,4.387,1.223,57633.0,0.0
2016-09-03,-0.876,3.977,3.181,57634.0,0.0
2016-09-04,0.315,2.596,1.306,57635.0,0.0
2016-09-05,-0.958,1.528,1.614,57636.0,0.0
2016-09-06,-0.853,2.958,2.204,57637.0,0.0
2016-09-07,0.827,3.317,-0.571,57638.0,0.0
2016-09-08,-0.458,1.282,0.88,57639.0,0.0
2016-09-09,-0.414,2.895,0.046,57640.0,0.0
2016-09-10,-0.535,3.535,0.027,57641.0,0.0
2016-09-11,-0.345,3.557,-0.488,57642.0,0.0
2016-09-12,-0.264,3.209,1.17,57643.0,0.0
2016-09-13,0.369,2.978,0.589,57644.0,0.0
2016-09-14,-0.207,3.662,0.465,57645.0,0.0
2016-09-15,-0.626,2.91,1.105,57646.0,0.0
2016-09-16,-0.017,3.374,2.341,57647.0,0.0
2016-09-17,-0.271,4.181,1.027,57648.0,0.0
2016-09-18,-1.034,3.747,-0.55,57649.0,0.0
2016-09-19,-1.246,2.805,1.066,57650.0,0.0
2016-09-20,-0.221,2.564,0.598,57651.0,0.0
2016-09-21,-1.314,3.167,0.709,57652.0,0.0
2016-09-22,-1.437,2.349,1.429,57653.0,0.0
2016-09-23,-0.793,1.842,0.919,57654.0,0.0
2016-09-24,-1.193,2.879,1.143,57655.0,0.0
2016-09-25,0.249,2.118,1.13,57656.0,0.0
2016-09-26,-0.177,3.655,2.055,57657.0,0.0
2016-09-27,-0.45,3.254,1.106,57658.0,0.0
2016-09-28,0.246,2.003,0.722,57659.0,0.0
2016-09-29,0.611,4.598,0.566,57660.0,0.0
2016-09-30,-0.309,2.135,1.191,57661.0,0.0
2016-10-01,-1.16,2.608,1.752,57662.0,0.0
2016-10-02,-1.455,1.78,-0.503,57663.0,0.0
2016-10-03,-1.336,4.344,0.728,57664.0,0.0
2016-10-04,0.824,2.817,1.106,57665.0,0.0
2016-10-05,-0.075,4.101,-0.104,57666.0,0.0
2016-10-06,-0.446,2.957,-0.216,57667.0,0.0
2016-10-07,-0.362,2.626,0.319,57668.0,0.0
2016-10-08,0.561,1.891,0.353,57669.0,0.0
2016-10-09,0.189,1.949,0.949,57670.0,0.0
2016-10-10,0.073,2.579,-0.878,57671.0,0.0
2016-10-11,0.429,3.213,-0.306,57672.0,0.0
2016-10-12,-0.506,3.007,-0.9,57673.0,0.0
2016-10-13,-0.135,3.607,1.464,57674.0,0.0
2016-10-14,0.163,2.503,0.455,57675.0,0.0
2016-10-15,0.169,4.318,3.061,57676.0,0.0
2016-10-16,-0.02,1.681,0.827,57677.0,0.0
2016-10-17,-0.161,3.151,-0.248,57678.0,0.0
2016-10-18,0.01,1.667,1.62,57679.0,0.0
2016-10-19,-1.192,2.687,0.953,57680.0,0.0
2016-10-20,-0.802,2.421,0.88,57681.0,0.0
2016-10-21,0.626,0.79,1.933,57682.0,0.0
2016-10-22,-0.67,4.01,-0.492,57683.0,0.0
2016-10-23,-0.504,2.57,0.512,57684.0,0.0
2016-10-24,0.825,2.899,1.565,57685.0,0.0
2016-10-25,-0.497,2.647,-1.57,57686.0,0.0
2016-10-26,-0.466,2.887,-0.112,57687.0,0.0
2016-10-27,-1.137,4.117,0.226,57688.0,0.0
2016-10-28,0.021,3.519,-0.143,57689.0,0.0
2016-10-29,-1.939,2.912,-0.35,57690.0,0.0
2016-10-30,-1.017,4.474,0.833,57691.0,0.0
2016-10-31,-1.221,4.281,-0.393,57692.0,0.0
2016-11-01,-0.744,4.584,0.907,57693.0,0.0
2016-11-02,-0.959,3.258,1.723,57694.0,0.0
2016-11-03,-0.38,2.786,-0.138,57695.0,0.0
2016-11-04,-0.345,5.062,0.943,57696.0,0.0
2016-11-05,-0.192,3.725,0.695,57697.0,0.0
2016-11-06,0.008,3.072,0.452,57698.0,0.0
2016-11-07,-0.207,2.291,-0.514,57699.0,0.0
2016-11-08,0.06,3.133,0.397,57700.0,0.0
2016-11-09,-0.78,1.913,0.123,57701.0,0.0
2016-11-10,-0.178,1.907,1.285,57702.0,0.0
2016-11-11,-1.564,2.343,0.583,57703.0,0.0
2016-11-12,-2.295,3.156,1.853,57704.0,0.0
2016-11-13,-2.386,2.983,1.312,57705.0,0.0
2016-11-14,-0.785,2.068,1.284,57706.0,0.0
2016-11-15,-0.333,1.66,1.552,57707.0,0.0
2016-11-16,-0.16,2.605,0.766,57708.0,0.0
2016-11-17,-0.581,4.931,-0.347,57709.0,0.0
2016-11-18,-1.351,2.564,0.449,57710.0,0.0
2016-11-19,-1.444,3.516,-0.218,57711.0,0.0
2016-11-20,-1.408,2.926,-0.28,57712.0,0.0
2016-11-21,-1.293,3.547,0.232,57713.0,0.0
2016-11-22,0.009,2.331,2.031,57714.0,0.0
2016-11-23,-0.652,2.192,-0.17,57715.0,0.0
2016-11-24,0.68,2.108,1.089,57716.0,0.0
2016-11-25,-0.541,2.692,1.573,57717.0,0.0
2016-11-26,0.251,2.815,0.841,57718.0,0.0
2016-11-27,-0.232,1.122,1.407,57719.0,0.0
2016-11-28,-0.031,3.595,0.834,57720.0,0.0
2016-11-29,0.641,2.443,2.778,57721.0,0.0
2016-11-30,-0.415,1.141,0.208,57722.0,0.0
2016-12-01,0.012,2.694,0.93,57723.0,0.0
2016-12-02,-0.074,3.11,1.565,57724.0,0.0
2016-12-03,0.39,4.535,1.296,57725.0,0.0
2016-12-04,0.106,2.615,0.531,57726.0,0.0
2016-12-05,-0.296,2.369,-0.49,57727.0,0.0
2016-12-06,-0.42,1.389,0.164,57728.0,0.0
2016-12-07,-0.088,3.804,1.866,57729.0,0.0
2016-12-08,-0.714,2.297,-0.648,57730.0,0.0
2016-12-09,0.381,2.882,0.799,57731.0,0.0
2016-12-10,-1.232,3.278,-0.161,57732.0,0.0
2016-12-11,-0.709,2.784,-0.099,57733.0,0.0
2016-12-12,-0.387,2.917,0.947,57734.0,0.0
2016-12-13,0.365,1.299,1.795,57735.0,0.0
2016-12-14,0.862,2.019,0.563,57736.0,0.0
2016-12-15,-1.089,3.459,1.01,57737.0,0.0
2016-12-16,-0.214,3.95,3.258,57738.0,0.0
2016-12-17,-0.197,3.469,2.46,57739.0,0.0
2016-12-18,0.58,3.882,-0.192,57740.0,0.0
2016-12-19,1.334,3.544,2.154,57741.0,0.0
2016-12-20,0.579,2.199,1.085,57742.0,0.0
2016-12-21,-0.737,3.295,-1.002,57743.0,0.0
2016-12-22,-0.754,3.981,-1.548,57744.0,0.0
2016-12-23,1.118,4.792,1.273,57745.0,0.0
2016-12-24,-0.28,2.81,1.414,57746.0,0.0
2016-12-25,-1.24,3.128,1.756,57747.0,0.0
2016-12-26,-0.727,2.407,0.369,57748.0,0.0
2016-12-27,-0.446,3.127,0.814,57749.0,0.0
2016-12-28,1.011,2.277,0.982,57750.0,0.0
2016-12-29,-1.015,4.304,-0.556,57751.0,0.0
2016-12-30,0.219,3.309,0.242,57752.0,0.0
2016-12-31,1.185,1.68,0.576,57753.0,0.0
2017-01-01,-0.559,1.977,-0.174,57754.0,0.0
2017-01-02,-0.057,3.004,1.401,57755.0,0.0
2017-01-03,-0.739,2.37,2.332,57756.0,0.0
2017-01-04,-0.424,1.168,0.481,57757.0,0.0
2017-01-05,-0.658,1.7,-1.6,57758.0,0.0
2017-01-06,0.115,2.279,1.326,57759.0,0.0
2017-01-07,-1.017,3.671,-0.054,57760.0,0.0
2017-01-08,-0.485,2.464,0.694,57761.0,0.0
2017-01-09,1.469,2.205,1.694,57762.0,0.0
2017-01-10,1.051,2.983,-1.533,57763.0,0.0
2017-01-11,1.127,3.391,0.155,57764.0,0.0
2017-01-12,0.436,1.824,1.572,57765.0,0.0
2017-01-13,0.028,2.43,0.308,57766.0,0.0
2017-01-14,0.439,2.419,-0.459,57767.0,0.0
2017-01-15,-0.761,1.869,1.34,57768.0,0.0
2017-01-16,-0.877,2.527,1.691,57769.0,0.0
2017-01-17,0.551,3.191,-0.634,57770.0,0.0
2017-01-18,-0.895,2.118,-1.268,57771.0,0.0
2017-01-19,-0.442,3.81,1.429,57772.0,0.0
2017-01-20,0.266,2.098,-0.819,57773.0,0.0
2017-01-21,-0.104,2.993,0.222,57774.0,0.0
2017-01-22,0.467,2.116,-0.377,57775.0,0.0
2017-01-23,0.65,3.567,-0.032,57776.0,0.0
2017-01-24,-0.793,3.468,0.501,57777.0,0.0
2017-01-25,1.731,3.278,2.746,57778.0,0.0
2017-01-26,0.95,2.985,1.809,57779.0,0.0
2017-01-27,0.153,4.074,0.127,57780.0,0.0
2017-01-28,0.833,3.981,1.434,57781.0,0.0
2017-01-29,1.33,3.147,0.508,57782.0,0.0
2017-01-30,0.2,3.213,-1.387,57783.0,0.0
2017-01-31,1.048,2.729,1.227,57784.0,0.0
2017-02-01,0.984,3.037,2.175,57785.0,0.0
2017-02-02,-0.002,3.896,1.365,57786.0,0.0
2017-02-03,0.551,3.564,2.479,57787.0,0.0
2017-02-04,0.295,3.675,-1.212,57788.0,0.0
2017-02-05,-0.97,3.07,1.438,57789.0,0.0
2017-02-06,0.176,3.686,0.726,57790.0,0.0
2017-02-07,-0.028,2.768,1.27,57791.0,0.0
2017-02-08,-0.51,3.257,1.755,57792.0,0.0
2017-02-09,0.131,1.776,1.613,57793.0,0.0
2017-02-10,2.22,2.249,3.33,57794.0,0.0
2017-02-11,0.939,5.091,1.774,57795.0,0.0
2017-02-12,1.737,4.004,1.709,57796.0,0.0
2017-02-13,0.854,4.167,2.142,57797.0,0.0
2017-02-14,0.858,2.489,2.136,57798.0,0.0
2017-02-15,-0.69,3.466,3.716,57799.0,0.0
2017-02-16,1.624,4.014,2.012,57800.0,0.0
2017-02-17,-0.589,4.431,1.228,57801.0,0.0
2017-02-18,1.032,4.608,1.792,57802.0,0.0
2017-02-19,0.082,2.594,0.467,57803.0,0.0
2017-02-20,0.733,2.021,0.954,57804.0,0.0
2017-02-21,1.123,3.125,0.539,57805.0,0.0
2017-02-22,-0.137,2.833,0.46,57806.0,0.0
2017-02-23,0.66,4.79,1.795,57807.0,0.0
2017-02-24,0.989,3.904,0.534,57808.0,0.0
2017-02-25,0.312,2.789,0.724,57809.0,0.0
2017-02-26,1.703,4.043,0.668,57810.0,0.0
2017-02-27,0.261,3.501,0.565,57811.0,0.0
2017-02-28,1.045,2.868,0.833,57812.0,0.0
2017-03-01,0.373,3.937,0.629,57813.0,0.0
2017-03-02,1.509,3.594,1.655,57814.0,0.0
2017-03-03,1.371,3.007,1.578,57815.0,0.0
2017-03-04,-0.08,2.727,1.798,57816.0,0.0
2017-03-05,1.03,3.628,1.118,57817.0,0.0
2017-03-06,1.345,3.193,0.54,57818.0,0.0
2017-03-07,1.018,2.267,2.553,57819.0,0.0
2017-03-08,0.926,1.943,2.648,57820.0,0.0
2017-03-09,1.396,4.079,2.374,57821.0,0.0
2017-03-10,0.433,3.535,2.963,57822.0,0.0
2017-03-11,1.486,3.52,1.872,57823.0,0.0
2017-03-12,1.09,3.137,1.309,57824.0,0.0
2017-03-13,1.194,2.139,1.609,57825.0,0.0
2017-03-14,0.799,2.811,1.864,57826.0,0.0
2017-03-15,0.189,4.214,1.998,57827.0,0.0
2017-03-16,1.215,3.669,3.041,57828.0,0.0
2017-03-17,-0.381,2.913,1.95,57829.0,0.0
2017-03-18,1.711,2.456,0.729,57830.0,0.0
2017-03-19,1.13,4.213,2.806,57831.0,0.0
2017-03-20,2.127,3.088,2.224,57832.0,0.0
2017-03-21,2.084,4.067,2.099,57833.0,0.0
2017-03-22,1.234,3.503,0.919,57834.0,0.0
2017-03-23,0.233,4.115,1.558,57835.0,0.0
2017-03-24,1.385,1.688,0.299,57836.0,0.0
2017-03-25,0.098,2.72,2.262,57837.0,0.0
2017-03-26,-0.404,2.357,1.241,57838.0,0.0
2017-03-27,0.113,2.047,2.389,57839.0,0.0
2017-03-28,1.36,3.469,1.499,57840.0,0.0
2017-03-29,0.866,3.192,2.57,57841.0,0.0
2017-03-30,0.505,4.101,2.393,57842.0,0.0
2017-03-31,1.176,3.2,1.181,57843.0,0.0
2017-04-01,0.743,3.226,2.387,57844.0,0.0
2017-04-02,1.311,3.915,0.41,57845.0,0.0
2017-04-03,0.551,2.467,1.433,57846.0,0.0
2017-04-04,1.01,2.421,1.42,57847.0,0.0
2017-04-05,-0.616,3.829,-0.386,57848.0,0.0
2017-04-06,-1.147,3.422,1.663,57849.0,0.0
2017-04-07,-0.049,4.378,-0.649,57850.0,0.0
2017-04-08,0.76,2.841,0.2,57851.0,0.0
2017-04-09,1.972,2.188,0.72,57852.0,0.0
2017-04-10,0.984,2.146,1.272,57853.0,0.0
